channel_name,category,Sub-category,Customer Remarks,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,Tenure Bucket,Agent Shift,CSAT Score
Inbound,Returns,Reverse Pickup Enquiry,Please provide us Return and cancel option ,2023-08-24 21:08:00,2023-08-24 21:13:00,2023-08-24,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 22:50:00,2023-08-24 22:53:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Return request,"Dear Shopzilla,Do not provide the authorisation to any one who just use to play with customers. ",2023-08-24 10:18:00,2023-08-24 10:19:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,4
Inbound,Returns,Exchange / Replacement,No Remark,2023-08-24 10:30:00,2023-08-24 10:32:00,2023-08-24,Unknown,Unknown,979.0,31-60,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,Good response ,2023-08-24 18:31:00,2023-08-24 18:33:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Order Related,Order status enquiry,"Nothing Else, Thank you",2023-08-24 12:13:00,2023-08-24 12:17:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,4
Outcall,Order Related,Delayed,Thanku So Much Aap Ne Meri Request   Thankyou So Much.??,2023-08-24 17:04:00,2023-08-24 17:05:00,2023-08-24,KANPUR,Books & General merchandise,256.0,61-90,Night,5
Inbound,Returns,Service Centres Related,Good,2023-08-24 13:22:00,2023-08-24 13:49:00,2023-08-24,Unknown,Unknown,979.0,0-30,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,I,2023-08-24 17:51:00,2023-08-24 17:53:00,2023-08-24,PUNE,Electronics,1299.0,On Job Training,Morning,5
Inbound,Product Queries,Product Specific Information,Please give update timely after the product is dolevered ,2023-08-24 18:03:00,2023-08-24 18:28:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,3
Inbound,Returns,Service Centres Related,No Remark,2023-08-24 13:28:00,2023-08-24 14:17:00,2023-08-24,RANIP,Home Appliences,34982.0,0-30,Morning,1
Outcall,Cancellation,Not Needed,Very good ,2023-08-24 22:00:00,2023-08-24 22:05:00,2023-08-24,Unknown,Unknown,979.0,31-60,Afternoon,5
Inbound,Cancellation,Not Needed,No Remark,2023-08-24 09:40:00,2023-08-24 09:57:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,3
Inbound,Order Related,Priority delivery,No Remark,2023-08-24 08:22:00,2023-08-24 08:23:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,5
Outcall,Order Related,Installation/demo,No Remark,2023-08-24 16:13:00,2023-08-24 16:14:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,1
Inbound,Order Related,Customer Requested Modifications,No Remark,2023-08-24 11:21:00,2023-08-24 11:23:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Priority delivery,No Remark,2023-08-24 19:41:00,2023-08-24 19:43:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,very good person ,2023-08-24 20:28:00,2023-08-24 20:31:00,2023-08-24,Unknown,Unknown,979.0,0-30,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 14:26:00,2023-08-24 15:31:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,1
Outcall,Order Related,Order status enquiry,No Remark,2023-08-24 17:12:00,2023-08-24 17:15:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,Nice to talk to u mam,2023-08-24 20:06:00,2023-08-24 22:38:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Email,Order Related,Delayed,No Remark,2023-08-24 16:30:00,2023-08-24 17:22:00,2023-08-24,RANCHI,LifeStyle,629.0,>90,Morning,1
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-21 22:56:00,2023-08-24 20:50:00,2023-08-24,AURANGABAD,LifeStyle,2099.0,31-60,Morning,5
Outcall,Returns,Exchange / Replacement,Ryt talk,2023-08-24 17:54:00,2023-08-24 21:56:00,2023-08-24,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-24 18:24:00,2023-08-24 18:25:00,2023-08-24,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Returns,Fraudulent User,I have raised 2 request still not resolved.. Pls focus on issues specifically on quality.. ,2023-08-24 23:34:00,2023-08-24 23:41:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,4
Inbound,Returns,Return request,good,2023-08-23 20:20:00,2023-08-24 18:09:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Order Related,Installation/demo,No Remark,2023-08-24 17:28:00,2023-08-24 18:06:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,1
Email,Order Related,Delayed,No Remark,2023-08-24 16:40:00,2023-08-24 16:44:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Returns,Fraudulent User,No Remark,2023-08-24 17:45:00,2023-08-24 17:45:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,4
Inbound,Returns,Reverse Pickup Enquiry,Senior executive disconnected my call ,2023-08-24 18:52:00,2023-08-24 20:11:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,1
Inbound,Returns,Return request,No Remark,2023-08-24 14:56:00,2023-08-24 14:59:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,4
Outcall,Returns,Reverse Pickup Enquiry,Good,2023-08-24 18:04:00,2023-08-24 18:14:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,Very poor,2023-08-24 00:36:00,2023-08-24 00:40:00,2023-08-24,JHANSI,LifeStyle,759.0,>90,Evening,1
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 16:25:00,2023-08-24 16:30:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,4
Inbound,Refund Related,Refund Related Issues,No Remark,2023-08-24 18:28:00,2023-08-24 18:45:00,2023-08-24,GWALIOR,Affiliates,199.0,>90,Afternoon,4
Inbound,Order Related,Installation/demo,No Remark,2023-08-24 10:48:00,2023-08-24 10:57:00,2023-08-24,Unknown,Unknown,979.0,61-90,Morning,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 08:00:00,2023-08-24 08:02:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,"Instead of contacting always, better you allow more options such that there wont be any need of contacting customer care for every reason",2023-08-24 18:03:00,2023-08-24 18:04:00,2023-08-24,Unknown,Unknown,979.0,0-30,Evening,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 20:46:00,2023-08-24 20:53:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,4
Outcall,Returns,Return request,No Remark,2023-08-24 15:46:00,2023-08-24 15:51:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,4
Outcall,Returns,Wrong,Please improve return service ,2023-08-24 16:46:00,2023-08-24 16:53:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,1
Inbound,Returns,Return request,No Remark,2023-08-24 14:23:00,2023-08-24 14:25:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Feedback,UnProfessional Behaviour,Customer service was good ,2023-08-24 16:45:00,2023-08-24 17:19:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Wrong,No Remark,2023-08-24 10:51:00,2023-08-24 10:55:00,2023-08-24,Unknown,Unknown,979.0,31-60,Morning,5
Outcall,Returns,Missing,No Remark,2023-08-24 21:03:00,2023-08-24 21:06:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Product Queries,Product Specific Information,Nice,2023-08-24 13:24:00,2023-08-24 17:03:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Return request,Pls remove the product from Shopzilla if the same is not available with seller,2023-08-24 07:22:00,2023-08-24 07:56:00,2023-08-24,Unknown,Unknown,979.0,0-30,Morning,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 19:10:00,2023-08-24 19:16:00,2023-08-24,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,Strong action against sellers who are sending wrong products and then not picking up the product for return. ,2023-08-24 22:10:00,2023-08-24 22:20:00,2023-08-24,Unknown,Unknown,979.0,>90,Split,5
Inbound,Refund Related,Refund Enquiry,No Remark,2023-08-24 23:51:00,2023-08-24 23:52:00,2023-08-24,Unknown,Unknown,979.0,>90,Night,5
Outcall,Cancellation,Not Needed,No Remark,2023-08-23 16:57:00,2023-08-24 08:08:00,2023-08-24,PUNE,Mobile,14999.0,>90,Morning,1
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-23 18:40:00,2023-08-24 01:55:00,2023-08-24,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 02:22:00,2023-08-24 11:30:00,2023-08-24,Unknown,Unknown,979.0,>90,Night,5
Inbound,Payments related,Payment related Queries,No Remark,2023-08-24 12:10:00,2023-08-24 13:24:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 21:12:00,2023-08-24 21:13:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,1
Email,Order Related,Delayed,Good talking behaviour ,2023-08-24 20:15:00,2023-08-24 20:15:00,2023-08-24,HYDERABAD,Electronics,135.0,>90,Morning,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-24 10:53:00,2023-08-24 11:03:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 12:03:00,2023-08-24 12:09:00,2023-08-24,Unknown,Unknown,979.0,31-60,Evening,5
Outcall,Order Related,Order status enquiry,No Remark,2023-08-24 18:06:00,2023-08-24 18:09:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,1
Outcall,Shopzilla Related,General Enquiry,Didn't resolve my issue and disconnected the call,2023-08-24 18:17:00,2023-08-24 18:21:00,2023-08-24,Unknown,Unknown,979.0,0-30,Morning,1
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 19:45:00,2023-08-24 19:48:00,2023-08-24,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Returns,Reverse Pickup Enquiry,Good ,2023-08-24 07:48:00,2023-08-24 12:14:00,2023-08-24,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Order Related,Delayed,Delivery time is so late Iam very sad to Shopzilla because late delivery... ....... Thank you to Shopzilla.... ,2023-08-24 21:18:00,2023-08-24 21:20:00,2023-08-24,VARANASI,LifeStyle,2199.0,0-30,Evening,5
Inbound,Feedback,UnProfessional Behaviour,Ok,2023-08-24 11:16:00,2023-08-24 11:17:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,IMPROVE APPS' OPTION FOR RETURN POLICICY AND REFUND,2023-08-24 21:36:00,2023-08-24 21:39:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Payments related,Payment related Queries,Ok,2023-08-24 12:47:00,2023-08-24 19:21:00,2023-08-24,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-08-24 13:42:00,2023-08-24 13:44:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,4
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 17:20:00,2023-08-24 17:24:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,4
Outcall,Returns,Service Centres Related,No Remark,2023-08-24 17:58:00,2023-08-24 17:59:00,2023-08-24,Unknown,Unknown,979.0,>90,Evening,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 13:28:00,2023-08-24 13:32:00,2023-08-24,GUNTUR,LifeStyle,702.0,On Job Training,Evening,5
Inbound,Order Related,Delayed,No Remark,2023-08-24 06:56:00,2023-08-24 06:57:00,2023-08-24,AHMEDABAD,Books & General merchandise,589.0,0-30,Morning,5
Outcall,Product Queries,Product Specific Information,No Remark,2023-08-24 17:08:00,2023-08-24 17:36:00,2023-08-24,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Order Related,Delayed,No Remark,2023-08-24 19:31:00,2023-08-24 19:35:00,2023-08-24,RAJOURI,LifeStyle,664.0,On Job Training,Evening,5
Outcall,Payments related,Payment related Queries,No Remark,2023-08-24 10:56:00,2023-08-24 10:57:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Order Related,Delayed,Ni,2023-08-24 20:40:00,2023-08-24 20:54:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 15:07:00,2023-08-24 17:03:00,2023-08-24,Unknown,Unknown,979.0,>90,Afternoon,1
Inbound,Returns,Missing,No Remark,2023-08-24 08:27:00,2023-08-24 08:28:00,2023-08-24,Unknown,Unknown,979.0,31-60,Morning,3
Email,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 17:41:00,2023-08-24 18:21:00,2023-08-24,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Wrong,No Remark,2023-08-24 19:40:00,2023-08-24 19:50:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Shopzilla Related,Shopzila Premium Related,No Remark,2023-08-24 20:23:00,2023-08-24 23:30:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Exchange / Replacement,No Remark,2023-08-24 08:50:00,2023-08-24 08:51:00,2023-08-24,GHAZIABAD,Mobile,18999.0,31-60,Morning,5
Inbound,Order Related,Installation/demo,No Remark,2023-08-24 21:35:00,2023-08-24 22:07:00,2023-08-24,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Payments related,PayLater related,No Remark,2023-08-24 21:52:00,2023-08-24 21:56:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Delayed,No Remark,2023-08-24 18:36:00,2023-08-24 18:37:00,2023-08-24,MORADABAD,LifeStyle,199.0,61-90,Evening,5
Outcall,Shopzilla Related,Signup Issues,Good support by customer care person ,2023-08-24 22:39:00,2023-08-24 22:46:00,2023-08-24,Unknown,Unknown,979.0,61-90,Evening,5
Inbound,Order Related,Delayed,No Remark,2023-08-24 09:56:00,2023-08-24 09:57:00,2023-08-24,KANPUR,Books & General merchandise,291.0,>90,Morning,5
Inbound,Order Related,Priority delivery,Customer care should resolve the query not to show status .,2023-08-24 09:06:00,2023-08-24 10:16:00,2023-08-24,BHARUCH,LifeStyle,1799.0,On Job Training,Evening,3
Inbound,Returns,Missing,Good,2023-08-24 20:58:00,2023-08-24 20:59:00,2023-08-24,GONDA,LifeStyle,647.0,>90,Split,5
Inbound,Returns,Reverse Pickup Enquiry,Please make easy to connect Shopzilla care to customer for queries they faced. There is a lot of time took to connect care please have a look into this.,2023-08-23 14:41:00,2023-08-24 00:16:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 18:47:00,2023-08-24 19:14:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,"Please insure, seller deliver quality products...",2023-08-24 21:15:00,2023-08-24 21:19:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Cancellation,Not Needed,No Remark,2023-08-24 09:24:00,2023-08-24 09:29:00,2023-08-24,IMPHAL,Electronics,299.0,On Job Training,Evening,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 06:50:00,2023-08-24 14:57:00,2023-08-24,Unknown,Unknown,979.0,31-60,Morning,4
Outcall,Returns,Return request,No Remark,2023-08-24 20:22:00,2023-08-24 20:24:00,2023-08-24,KAKINADA,LifeStyle,388.0,0-30,Morning,5
Outcall,Returns,Return request,No Remark,2023-08-24 20:45:00,2023-08-24 20:46:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Email,Order Related,Delayed,No Remark,2023-08-24 11:41:00,2023-08-24 11:50:00,2023-08-24,JHANJHARPUR,Books & General merchandise,75.0,>90,Morning,4
Inbound,Order Related,Delayed,No Remark,2023-08-22 17:46:00,2023-08-24 13:37:00,2023-08-24,NEW DELHI,Home Appliences,34990.0,>90,Morning,1
Outcall,Refund Related,Refund Related Issues,Its good ,2023-08-24 13:29:00,2023-08-24 13:30:00,2023-08-24,DURGAWATI,Home Appliences,47999.0,>90,Morning,4
Inbound,Shopzilla Related,Signup Issues,No Remark,2023-08-24 13:14:00,2023-08-24 13:50:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Order Related,Installation/demo,Customer service is very good ,2023-08-24 14:18:00,2023-08-24 15:03:00,2023-08-24,Unknown,Unknown,979.0,>90,Split,5
Outcall,Product Queries,Product Specific Information,No Remark,2023-08-24 18:31:00,2023-08-24 19:00:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Order Related,Delayed,No Remark,2023-08-24 20:51:00,2023-08-24 20:53:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Service Centres Related,No Remark,2023-08-24 01:45:00,2023-08-24 14:38:00,2023-08-24,Unknown,Unknown,979.0,>90,Night,5
Outcall,Order Related,Seller Cancelled Order,No Remark,2023-08-24 11:45:00,2023-08-24 12:50:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,4
Inbound,Returns,Fraudulent User,No Remark,2023-08-24 15:18:00,2023-08-24 15:25:00,2023-08-24,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Returns,Wrong,No Remark,2023-08-24 22:09:00,2023-08-24 22:32:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No very nice Saport,2023-08-24 22:25:00,2023-08-24 22:36:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Technician Visit,No Remark,2023-08-23 21:03:00,2023-08-24 08:01:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 12:01:00,2023-08-24 13:34:00,2023-08-24,Unknown,Unknown,979.0,0-30,Evening,4
Inbound,Order Related,Order status enquiry,Thanx ????,2023-08-24 18:19:00,2023-08-24 18:20:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,3
Outcall,Returns,Return request,No Remark,2023-08-24 16:43:00,2023-08-24 16:53:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-24 11:39:00,2023-08-24 17:03:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,4
Outcall,Shopzilla Related,General Enquiry,No Remark,2023-08-24 18:57:00,2023-08-24 19:04:00,2023-08-24,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-24 12:33:00,2023-08-24 21:00:00,2023-08-24,NASHIK,Mobile,26999.0,31-60,Morning,1
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 20:04:00,2023-08-24 20:07:00,2023-08-24,Unknown,Unknown,979.0,>90,Split,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 22:16:00,2023-08-24 22:18:00,2023-08-24,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-23 17:26:00,2023-08-24 12:30:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 10:00:00,2023-08-24 10:03:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 10:11:00,2023-08-24 11:01:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,1
Inbound,Refund Related,Refund Related Issues,No Remark,2023-08-24 19:26:00,2023-08-24 19:29:00,2023-08-24,Unknown,Unknown,979.0,>90,Split,5
Outcall,Order Related,Installation/demo,No Remark,2023-08-24 19:58:00,2023-08-24 20:03:00,2023-08-24,Unknown,Unknown,979.0,0-30,Evening,4
Inbound,Payments related,Wallet related,Shopzilla Paylater should be responsible for the deducted amount by IDFC bank..plz return it,2023-08-24 00:58:00,2023-08-24 01:07:00,2023-08-24,Unknown,Unknown,979.0,>90,Split,4
Inbound,Returns,Return request,No Remark,2023-08-24 06:00:00,2023-08-24 06:07:00,2023-08-24,Unknown,Unknown,979.0,0-30,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 17:31:00,2023-08-24 17:35:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Order Related,Invoice request,No Remark,2023-08-24 20:27:00,2023-08-24 20:28:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 08:24:00,2023-08-24 08:26:00,2023-08-24,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,nice,2023-08-24 13:49:00,2023-08-24 13:54:00,2023-08-24,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Refund Related,Refund Related Issues,Good service ,2023-08-24 13:37:00,2023-08-24 13:39:00,2023-08-24,FEROZEPUR,LifeStyle,276.0,On Job Training,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-24 20:16:00,2023-08-24 20:18:00,2023-08-24,Unknown,Unknown,979.0,61-90,Evening,4
Outcall,Order Related,Priority delivery,No Remark,2023-08-24 20:36:00,2023-08-24 20:37:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Order Related,Seller Cancelled Order,No Remark,2023-08-24 20:54:00,2023-08-24 21:51:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,5
Email,Order Related,Delayed,No Remark,2023-08-24 15:43:00,2023-08-24 15:44:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-23 22:37:00,2023-08-24 03:09:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Wrong,Good ,2023-08-24 08:05:00,2023-08-24 12:54:00,2023-08-24,Unknown,Unknown,979.0,>90,Morning,1
Outcall,Order Related,Order status enquiry,Nice ?? work Shopzilla ,2023-08-24 20:20:00,2023-08-24 20:22:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Order Related,Installation/demo,No Remark,2023-08-24 19:35:00,2023-08-24 19:39:00,2023-08-24,Unknown,Unknown,979.0,61-90,Morning,5
Outcall,Order Related,Delayed,No Remark,2023-08-24 20:23:00,2023-08-24 20:26:00,2023-08-24,GANDHIDHAM,Home Appliences,27277.0,>90,Evening,5
Outcall,Order Related,Delayed,No Remark,2023-08-24 10:42:00,2023-08-24 16:11:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Morning,1
Outcall,Product Queries,Product Specific Information,Add an option where we can check our bank account details ,2023-08-24 19:35:00,2023-08-24 19:35:00,2023-08-24,Unknown,Unknown,979.0,On Job Training,Evening,5
